epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,3050.19,1.27966,1.57934,1.19615,0.7666,0.54534,0.61539,0.43636,0.86583,0.83269,0.9682,0.005842,0.005842,0.005842
44,3120.46,1.26746,1.5543,1.19161,0.76992,0.54659,0.6176,0.43725,0.86181,0.83122,0.9666,0.005743,0.005743,0.005743
45,3190.68,1.27545,1.5605,1.19147,0.75809,0.55017,0.61633,0.43778,0.86122,0.82785,0.9665,0.005644,0.005644,0.005644
46,3260.88,1.27206,1.55966,1.18665,0.76533,0.54983,0.61903,0.43937,0.85996,0.82532,0.96679,0.005545,0.005545,0.005545
47,3331.13,1.26126,1.54102,1.18784,0.76365,0.55344,0.62098,0.44126,0.85785,0.82032,0.96623,0.005446,0.005446,0.005446
48,3401.44,1.26987,1.55955,1.19289,0.76471,0.55438,0.62168,0.44183,0.85514,0.81508,0.96539,0.005347,0.005347,0.005347
49,3471.81,1.25734,1.54454,1.17954,0.76717,0.555,0.62308,0.44332,0.85324,0.80982,0.96468,0.005248,0.005248,0.005248
50,3542.13,1.25809,1.53104,1.18056,0.77343,0.55391,0.62499,0.44523,0.85166,0.80416,0.96468,0.005149,0.005149,0.005149
51,3611.93,1.24716,1.51689,1.1747,0.77527,0.55485,0.6258,0.44628,0.84959,0.80103,0.9643,0.00505,0.00505,0.00505
52,3682.24,1.23946,1.52895,1.17439,0.77662,0.55742,0.62704,0.44727,0.84588,0.79799,0.96284,0.004951,0.004951,0.004951
53,3752.86,1.2379,1.52321,1.17467,0.77419,0.55936,0.62847,0.44753,0.8445,0.79751,0.96291,0.004852,0.004852,0.004852
54,3822.57,1.22726,1.51233,1.16949,0.77285,0.55928,0.62835,0.44797,0.84292,0.796,0.96176,0.004753,0.004753,0.004753
55,3893.19,1.23131,1.52132,1.17408,0.77637,0.55952,0.62934,0.44862,0.84107,0.7945,0.96052,0.004654,0.004654,0.004654
56,3963.44,1.23638,1.5128,1.17585,0.77223,0.56264,0.63027,0.44901,0.84053,0.79325,0.96019,0.004555,0.004555,0.004555
57,4033.61,1.2353,1.51594,1.17292,0.77515,0.56025,0.63026,0.44951,0.84037,0.79371,0.96038,0.004456,0.004456,0.004456
